지점명,닉네임,작성리뷰수,작성시간,방문일,방문횟수,인증수단,좋아요수,리뷰내용,감정,근거
서초역점,jackie358,"1,758",22.5.25.수,저녁에 방문,3번째 방문,영수증,0,굿,긍정,굿
서초역점,hss****,175,22.6.17.금,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,안녕하세용773,360,22.3.21.월,저녁에 방문,1번째 방문,영수증,0,짬뽕 맛있어용 멘보샤도 굿,긍정,맛있어용
서초역점,foxysoo,"1,231",22.6.8.수,점심에 방문,1번째 방문,영수증,0,맛나요,긍정,맛나요
서초역점,ser****,145,22.4.17.일,점심에 방문,1번째 방문,영수증,0,자주 가는 곳입니다~~~,긍정,자주 가는 곳
서초역점,방초,31,22.2.22.화,저녁에 방문,1번째 방문,영수증,0,맛있게 잘 먹었습니다,긍정,맛있게
서초역점,dah****,446,22.3.27.일,점심에 방문,1번째 방문,영수증,0,가성비 좋아요,긍정,가성비 좋아요
서초역점,단비대표,"1,501",22.5.17.화,저녁에 방문,1번째 방문,영수증,0,굿뜨,긍정,굿뜨
서초역점,lov****,753,22.5.31.화,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,ㅇㄹㄱㅎㅈㅁ,"1,658",22.5.27.금,점심에 방문,1번째 방문,영수증,0,굳,긍정,굳
서초역점,뚱땡바리,608,22.4.28.목,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,maplelevelup,12,22.2.27.일,저녁에 방문,1번째 방문,영수증,0,"대학1부 칭구들하고 자주 왔던곳!!
예아 화이팅",긍정,예아 화이팅
서초역점,왕밤빵5475,306,22.3.21.월,저녁에 방문,1번째 방문,영수증,0,좋아요! 짬뽕 맛있어용,긍정,짬뽕 맛있어용
서초역점,sosssh15,"1,797",22.5.20.금,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,젼블리버블,850,22.4.14.목,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,유댕그리,405,21.10.29.금,점심에 방문,1번째 방문,영수증,0,"볶음김치를 팩으로 줘서 당황했어요..ㅋㅋㅋㅋ
고기짜장 먹자마자 느끼함이 올라오고 고기 식감도 애매했어요. 그리고 먹을때마다 알갱이 같은 뭔가 양념 가루 같은게 씹히는데 식감 해치더라구요.
반먹고 더 못먹겠었어요. 느끼한거 잘 드시는 분도 너무 느끼하다고 남길정도..",부정,느끼함
서초역점,멀리보기50,"1,338",22.8.1.월,저녁에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,cho****,"1,099",22.10.30.일,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,피리아,626,21.11.5.금,점심에 방문,3번째 방문,영수증,0,고기짬뽕 비쥬얼 굿! 다만 고기에 불맛이 날것같았는데 왠지 맹숭맹숭해서 실망...?ㅠ 불맛만 나면 사람들이 진짜 좋아할것같아요.,부정,실망
서초역점,gen****,"2,382",22.10.13.목,밤에 방문,1번째 방문,영수증,0,soso,부정,soso
서초역점,ght6580,539,22.1.4.화,점심에 방문,1번째 방문,영수증,0,신메뉴도 있고 맛있습니다.,긍정,맛있습니다
서초역점,silver갱,"4,574",22.3.27.일,점심에 방문,5번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,rsb126,12,21.12.26.일,점심에 방문,1번째 방문,영수증,0,"다신 방문안합니다. 전화받느라 정신 없으신지 음식안나오냐고 여쭤봐도 만들고있다고 대강 그러시더니 결국 30분지나서 다시 물으니 그제서야 조리시작하시더군요. 음식도 급하게 만들어나와서 재료가 차가웠습니다. 둘이서 2만원 내고 물, 반찬 셀프에 불친절한 서비스까지 재방문의사 없습니다.",부정,다신 방문안합니다.
서초역점,yjh****,"2,301",22.4.20.수,점심에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
서초역점,jackie358,"1,758",22.1.12.수,저녁에 방문,2번째 방문,영수증,0,굿,긍정,굿
서초역점,여름하마,437,21.9.26.일,,,,0,점심에 방문,긍정,점심에 방문
서초역점,lizzy lee,"1,606",21.12.2.목,점심에 방문,1번째 방문,영수증,0,역시 탕수육 소짜는 혼자서고 먹네용,긍정,역시
서초역점,밤하늘의별92,138,21.12.5.일,점심에 방문,1번째 방문,영수증,0,짬뽕국물 추가가격..충격ㅠㅠㅠ,부정,추가가격
서초역점,cns****,"1,039",22.1.16.일,점심에 방문,1번째 방문,영수증,0,쏘쏘,부정,쏘쏘
서초역점,Ji h,"1,221",22.2.22.화,점심에 방문,2번째 방문,영수증,0,굿,긍정,굿
서초역점,someday5137,592,22.2.25.금,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,피리아,626,21.9.7.화,,,,0,점심에 방문,긍정,점심에 방문
서초역점,wow****,610,22.1.18.화,저녁에 방문,2번째 방문,영수증,0,^^,긍정,^^
서초역점,kim****,"1,189",21.11.12.금,점심에 방문,1번째 방문,영수증,0,짬뽕밥 맛있엉ᆢㄷ,긍정,맛있엉
서초역점,서울촌놈인걸,700,22.3.29.화,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,wow****,610,22.1.18.화,저녁에 방문,1번째 방문,영수증,0,^^,긍정,^^
서초역점,호호호9498,145,22.2.5.토,점심에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
서초역점,sh****,"2,592",22.1.2.일,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,아로아93,"1,111",21.12.28.화,점심에 방문,1번째 방문,영수증,0,굿~~!!!,긍정,굿~~!!!
서초역점,구암5144,"2,976",22.6.3.금,점심에 방문,8번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,58cm,371,21.12.23.목,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,쑤니Q,159,21.10.31.일,점심에 방문,1번째 방문,영수증,0,홍콩반점 가끔가는데 서초점은 다시 안갈듯요,부정,안갈듯요
서초역점,냉정과 열정,611,22.3.13.일,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,Kill Them All,"1,609",22.1.17.월,점심에 방문,1번째 방문,영수증,0,무난합니다,긍정,무난합니다
서초역점,구암5144,"2,976",22.5.25.수,점심에 방문,7번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,뚜레쥬리,15,22.1.18.화,저녁에 방문,1번째 방문,영수증,0,굳,긍정,굳
서초역점,jackie358,"1,758",21.12.15.수,저녁에 방문,1번째 방문,영수증,0,괜츈괜츈,긍정,괜츈괜츈
서초역점,hsjwhw,"1,339",22.1.2.일,점심에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
서초역점,크루져88,95,22.1.14.금,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,쿠아아39,86,22.1.11.화,점심에 방문,1번째 방문,영수증,0,맛있어요,긍정,맛있어요
서초역점,sum****,"1,688",21.12.26.일,점심에 방문,3번째 방문,영수증,0,괜찮아요,긍정,괜찮아요
서초역점,로한71,469,22.1.6.목,밤에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,isl****,445,21.12.2.목,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,ace62,255,21.10.24.일,저녁에 방문,1번째 방문,영수증,0,가끔 먹기 좋아요,긍정,좋아요
서초역점,부천 둥이아빠,"1,531",21.11.10.수,점심에 방문,1번째 방문,영수증,0,좋아요,긍정,좋아요
서초역점,Alice8849,83,21.10.17.일,,,,0,점심에 방문,긍정,점심에 방문
서초역점,sum****,"1,688",21.12.4.토,점심에 방문,2번째 방문,영수증,0,맛있어요,긍정,맛있어요
서초역점,까모맘2,298,22.3.3.목,점심에 방문,2번째 방문,영수증,0,맛있어요,긍정,맛있어요
서초역점,또또몽이,"1,609",21.8.1.일,,,,0,점심에 방문,긍정,점심에 방문
서초역점,먹으러 갑시다,581,21.10.31.일,점심에 방문,1번째 방문,영수증,0,맛있습니다.,긍정,맛있습니다.
서초역점,along265,"1,168",21.10.29.금,점심에 방문,1번째 방문,영수증,0,면을 삶앗다가 주시는지 넘 퍼져서 못먹엇어요ㅠㅠ,부정,넘 퍼져서
서초역점,LCY23,249,21.10.26.화,저녁에 방문,1번째 방문,영수증,0,좋아요!!!!!,긍정,좋아요
서초역점,고바기,"1,099",21.11.25.목,점심에 방문,1번째 방문,영수증,0,가성비 굳,긍정,가성비 굳
서초역점,Julia9083,679,21.11.21.일,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,Ji h,"1,221",21.11.21.일,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,혜냥이17,635,21.6.13.일,,,,0,점심에 방문,긍정,점심에 방문
서초역점,카라칼65,134,21.11.16.화,점심에 방문,1번째 방문,영수증,0,조아,긍정,조아
서초역점,silver갱,"4,574",21.10.4.월,,,,0,저녁에 방문,긍정,저녁에 방문
서초역점,바닐라빈7,351,21.10.31.일,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,까모맘2,298,22.1.12.수,점심에 방문,1번째 방문,영수증,0,좋아요!!,긍정,좋아요
서초역점,건빵그림,623,21.10.10.일,점심에 방문,1번째 방문,영수증,0,굿,긍정,굿
서초역점,순한곰돌이,975,21.9.3.금,,,,0,점심에 방문,긍정,점심에 방문
서초역점,silver갱,"4,574",21.8.30.월,,,,0,저녁에 방문,긍정,저녁에 방문
서초역점,먹보563,955,22.4.20.수,점심에 방문,2번째 방문,영수증,0,맛있어요,긍정,맛있어요
서초역점,mj****,55,21.9.12.일,,,,0,점심에 방문,긍정,점심에 방문
서초역점,먹보563,955,22.3.28.월,점심에 방문,1번째 방문,영수증,0,굿굿,긍정,굿굿
서초역점,La Vita E Bella7,37,21.3.16.화,,,,0,점심에 방문,긍정,점심에 방문
서초역점,뽀롱6173,132,21.4.23.금,,,,0,점심에 방문,긍정,점심에 방문
서초역점,cherr2m,51,21.3.27.토,,,,0,저녁에 방문,긍정,저녁에 방문
서초역점,silver갱,"4,574",21.7.4.일,,,,0,저녁에 방문,긍정,저녁에 방문
서초역점,cho****,37,21.4.4.일,,,,0,저녁에 방문,긍정,저녁에 방문
서초역점,Iilijijlijjjilllii,329,21.6.23.수,,,,0,점심에 방문,긍정,점심에 방문
서초역점,jsi10,22,21.4.12.월,,,,0,점심에 방문,긍정,점심에 방문
서초역점,silver갱,"4,574",21.5.25.화,,,,0,저녁에 방문,긍정,저녁에 방문
서초역점,MinsYO,423,21.3.2.화,,,,0,점심에 방문,긍정,점심에 방문
서초역점,랄라3094,965,21.3.7.일,,,,0,점심에 방문,긍정,점심에 방문
서초역점,하느리91,688,21.5.20.목,,,,0,점심에 방문,긍정,점심에 방문
서초역점,어복만땅,"1,756",21.4.2.금,,,,0,점심에 방문,긍정,점심에 방문
한남점,니이트로,859,25.12.17.수,점심에 방문,1번째 방문,영수증,0,"근처에 일이 있을때 편하게 먹고 갈 수 있는 곳 입니다.
공간활용이 잘되어 있어 좌석이 많은 편이고, 음식도 주문 후 금방 나와 빠르게 먹고 가기 좋네요.
가성비 좋은 가격에 맛도 좋고 직원분도 친절하세요.",긍정,맛도 좋고
한남점,leejee422,802,25.10.10.금,점심에 방문,5번째 방문,영수증,0,"짜장, 짬뽕 시켜서 남편이랑 둘이 먹었습니다.
중국요리 땡길때 항상 여길 오는데 가성비 좋아요.
근데 매번 간이 조금씩 다르네요.
어느 날은 간이 좀 세고 어느 날은 심심하고 ㅎㅎ
오늘은 간이 약한 날이었는데
그것도 나름대로 자극적이지 않고 좋아요.
국물을 마구 퍼먹을 수 있거든요^^
근처에 회사가 많아서 평일 점심시간엔 거의 대부분 직장인들로 차있어요.",긍정,가성비 좋아요
한남점,mjeilee,50,25.10.29.수,점심에 방문,1번째 방문,영수증,0,"순천향 병원에 정기 검진하러간 날,
저녁부터 금식하고 했다가 병원 검진 끝내고서 결과도 양호하게 나와서 기분도 좋고 배도 고프고.
네이버에 병원 근처 간단한 맛집 검색해서 갔는데 쟁반짜장이 기대 이상 맛있었어요.
옆테이블의 짬봉도 맛있어 보였는데 다음 검진땐 짬봉도 먹어봐야겠네요.^^",긍정,맛있었어요
한남점,바보6775,13,1.4.일,점심에 방문,1번째 방문,영수증,0,"양이 엄청 푸짐하고 맛있어요😄
다음에 서울 오면 또 오고 싶어요!",긍정,맛있어요
한남점,해미스마일,62,25.11.10.월,점심에 방문,1번째 방문,영수증,0,"볼일있어서 근처 왔는데 역시나 맛있게 먹고가요!!
담에 또 올께요~~^^",긍정,맛있게 먹고가요
한남점,leejee422,802,25.7.30.수,점심에 방문,4번째 방문,영수증,0,"인근에 가성비로 먹을 수 있는 중국집이 여기뿐이어서 종종 오는데 오늘따라 짜장이랑 짬뽕이 간이 밍밍하네요. 그동안 맛있었는데.. 오늘 유독 그랬나봐요. 탕수육은 여전히 맛있습니다! 양파, 춘장, 단무지를 셀프바에서 맘껏 가져갈수잇어요",부정,간이 밍밍
한남점,이카루스의꿈1,21,25.12.28.일,점심에 방문,1번째 방문,영수증,0,짜장면 등 음식이 맛있습니다. 가격도 저렴해서 좋아요,긍정,맛있습니다
한남점,soj****,94,25.11.29.토,저녁에 방문,1번째 방문,영수증,0,식당이 깨끗하고 짬뽕도 맛있습니다,긍정,맛있습니다
한남점,riden18,2,25.12.11.목,점심에 방문,1번째 방문,영수증,0,직장 동료들과 와서 맛있게 먹었습니다. 조용하고 정갈해 부담 없이 즐기기 좋아요!,긍정,조용하고
한남점,까멜리아99,39,25.11.17.월,점심에 방문,1번째 방문,영수증,0,맛있고 음식 나오는 속도가 빨라요 또 올게요!,긍정,맛있고
한남점,Lionni,265,25.11.8.토,저녁에 방문,2번째 방문,영수증,0,"탕수육, 짜장밥, 짬뽕밥 맛있어요~
매장이 깨끗하고 혼밥하기에도 좋아요.",긍정,맛있어요~
한남점,참치를좋아해요냠냠,364,25.12.20.토,점심에 방문,1번째 방문,영수증,0,가성비 좋은곳~~!!,긍정,가성비 좋은곳
한남점,수봉3276,20,25.11.6.목,저녁에 방문,3번째 방문,영수증,0,홍콩반점 한남점 좋아요. 👍🏻,긍정,좋아요
한남점,soimii,"1,025",25.11.2.일,점심에 방문,1번째 방문,영수증,0,"탕짜면 먹었는데 양도 많고 맛있었어요😋 찹쌀탕수육 최고,,👍🏻",긍정,맛있었어요
한남점,에몽이4698,33,25.9.27.토,저녁에 방문,1번째 방문,영수증,0,짜장면 땡겨서 먹으러 갔어용 ^^ 맛있어요,긍정,맛있어요
한남점,leejee422,802,25.4.24.목,점심에 방문,3번째 방문,영수증,0,"가성비 좋아요. 물가 비싼 한남동에서 이 가격에 짜장짬뽕 못 먹습니다..ㅠㅠ
탕수육 반접시도 팔아서 남편이랑 둘이서 왔을 때
사이드로 시키기 좋아요.
홍콩반점이 지점마다 맛 차이가 크다던데 여긴 맛잇어서 자주 옵니다.",긍정,맛잇어서
한남점,rinieeyo,1,25.10.5.일,저녁에 방문,1번째 방문,영수증,0,되게 맛있었습니다 양도 많고요 3명인데 배 터질정로 맛있게 먹었습니다,긍정,맛있었습니다
한남점,FZF,17,25.11.20.목,저녁에 방문,6번째 방문,영수증,0,맛있네요,긍정,맛있네요
한남점,FZF,17,25.9.30.화,저녁에 방문,5번째 방문,영수증,0,맛있게 잘먹었습니다,긍정,맛있게
한남점,ededede,103,25.9.14.일,점심에 방문,1번째 방문,영수증,0,맛있고 매장도 넓어요.,긍정,맛있고
한남점,춘찬,114,25.6.25.수,점심에 방문,1번째 방문,영수증,0,매장도 생각보다 크고 음식도 맛있어요! 한남동에 이만한 곳 없을거 같아요 잘 먹었습니다,긍정,음식도 맛있어요
한남점,ohj****,13,25.9.2.화,저녁에 방문,1번째 방문,영수증,0,짬뽕이 땡겼는데 너무 맛있게 잘 먹었습니다,긍정,너무 맛있게
한남점,김예솔491,3,25.9.20.토,점심에 방문,1번째 방문,영수증,0,맛있게 먹고갑니다!,긍정,맛있게
한남점,ykb****,28,25.8.5.화,점심에 방문,3번째 방문,영수증,0,"자주 찾는 지점이에요.
맛있어요.",긍정,맛있어요.
한남점,숲속 도롱뇽,465,25.12.30.화,점심에 방문,1번째 방문,영수증,0,,,
한남점,로셀킴,85,25.3.31.월,저녁에 방문,1번째 방문,영수증,0,오랜만에 중식이 땡겨 급 방문한 홍콩반점! 혼밥하기 좋았고 맛있었습니다 :) 밥파라 볶음밥 시켰는데 짬뽕국물도 맛있었어요 ❤️ 죽순 고기 홍합 가득 들어있어서 좋았어요 ! 밥 살짝 말아 먹으면 1타2피..❤️,긍정,맛있었습니다
